,YEAR_op,TIMESTAMP,STOCK_TECHNO,AREA,stockLevel_Pvar
535,2050,4101,Battery,Marseille,0.0
536,2050,4101,Battery,Alpin,0.0
537,2050,4101,Salt cavern,Nice,0.0
538,2050,4101,Salt cavern,Marseille,0.0
539,2050,4101,Salt cavern,Alpin,0.0
540,2050,8201,Battery,Nice,0.0
541,2050,8201,Battery,Marseille,0.0
542,2050,8201,Battery,Alpin,0.0
543,2050,8201,Salt cavern,Nice,0.0
544,2050,8201,Salt cavern,Marseille,0.0
545,2050,8201,Salt cavern,Alpin,0.0
546,2050,3601,Battery,Nice,0.0
547,2050,3601,Battery,Marseille,0.0
548,2050,3601,Battery,Alpin,0.0
549,2050,3601,Salt cavern,Nice,0.0
550,2050,3601,Salt cavern,Marseille,0.0
551,2050,3601,Salt cavern,Alpin,0.0
552,2050,7701,Battery,Nice,0.0
553,2050,7701,Battery,Marseille,0.0
554,2050,7701,Battery,Alpin,0.0
555,2050,7701,Salt cavern,Nice,0.0
556,2050,7701,Salt cavern,Marseille,0.0
557,2050,7701,Salt cavern,Alpin,0.0
558,2050,3101,Battery,Nice,0.0
559,2050,3101,Battery,Marseille,0.0
560,2050,3101,Battery,Alpin,0.0
561,2050,3101,Salt cavern,Nice,0.0
562,2050,3101,Salt cavern,Marseille,0.0
563,2050,3101,Salt cavern,Alpin,0.0
564,2050,7201,Battery,Nice,0.0
565,2050,7201,Battery,Marseille,0.0
566,2050,7201,Battery,Alpin,0.0
567,2050,7201,Salt cavern,Nice,0.0
568,2050,7201,Salt cavern,Marseille,0.0
569,2050,7201,Salt cavern,Alpin,0.0
570,2050,2601,Battery,Nice,0.0
571,2050,2601,Battery,Marseille,0.0
572,2050,2601,Battery,Alpin,0.0
573,2050,2601,Salt cavern,Nice,0.0
574,2050,2601,Salt cavern,Marseille,0.0
575,2050,2601,Salt cavern,Alpin,0.0
576,2050,6701,Battery,Nice,0.0
577,2050,6701,Battery,Marseille,0.0
578,2050,6701,Battery,Alpin,0.0
579,2050,6701,Salt cavern,Nice,0.0
580,2050,6701,Salt cavern,Marseille,0.0
581,2050,6701,Salt cavern,Alpin,0.0
582,2050,2101,Battery,Nice,0.0
583,2050,2101,Battery,Marseille,0.0
584,2050,2101,Battery,Alpin,0.0
585,2050,2101,Salt cavern,Nice,0.0
586,2050,2101,Salt cavern,Marseille,0.0
587,2050,2101,Salt cavern,Alpin,0.0
588,2050,6201,Battery,Nice,0.0
589,2050,6201,Battery,Marseille,0.0
590,2050,6201,Battery,Alpin,0.0
591,2050,6201,Salt cavern,Nice,0.0
592,2050,6201,Salt cavern,Marseille,0.0
593,2050,6201,Salt cavern,Alpin,0.0
594,2050,1601,Battery,Nice,0.0
595,2050,1601,Battery,Marseille,0.0
596,2050,1601,Battery,Alpin,0.0
597,2050,1601,Salt cavern,Nice,0.0
598,2050,1601,Salt cavern,Marseille,0.0
599,2050,1601,Salt cavern,Alpin,0.0
600,2050,5701,Battery,Nice,0.0
601,2050,5701,Battery,Marseille,0.0
602,2050,5701,Battery,Alpin,0.0
603,2050,5701,Salt cavern,Nice,0.0
604,2050,5701,Salt cavern,Marseille,0.0
605,2050,5701,Salt cavern,Alpin,0.0
606,2050,1101,Battery,Nice,0.0
607,2050,1101,Battery,Marseille,0.0
608,2050,1101,Battery,Alpin,0.0
609,2050,1101,Salt cavern,Nice,0.0
610,2050,1101,Salt cavern,Marseille,0.0
611,2050,1101,Salt cavern,Alpin,0.0
612,2050,5201,Battery,Nice,0.0
613,2050,5201,Battery,Marseille,0.0
614,2050,5201,Battery,Alpin,0.0
615,2050,5201,Salt cavern,Nice,0.0
616,2050,5201,Salt cavern,Marseille,0.0
617,2050,5201,Salt cavern,Alpin,0.0
618,2050,601,Battery,Nice,0.0
619,2050,601,Battery,Marseille,0.0
620,2050,601,Battery,Alpin,0.0
621,2050,601,Salt cavern,Nice,0.0
622,2050,601,Salt cavern,Marseille,0.0
623,2050,601,Salt cavern,Alpin,0.0
624,2050,4701,Battery,Nice,0.0
625,2050,4701,Battery,Marseille,0.0
626,2050,4701,Battery,Alpin,0.0
627,2050,4701,Salt cavern,Nice,0.0
628,2050,4701,Salt cavern,Marseille,0.0
629,2050,4701,Salt cavern,Alpin,0.0
630,2050,101,Battery,Nice,0.0
631,2050,101,Battery,Marseille,0.0
632,2050,101,Battery,Alpin,0.0
633,2050,101,Salt cavern,Nice,0.0
634,2050,101,Salt cavern,Marseille,0.0
635,2050,101,Salt cavern,Alpin,0.0
636,2050,4201,Battery,Nice,0.0
637,2050,4201,Battery,Marseille,0.0
638,2050,4201,Battery,Alpin,0.0
639,2050,4201,Salt cavern,Nice,0.0
640,2050,4201,Salt cavern,Marseille,0.0
641,2050,4201,Salt cavern,Alpin,0.0
642,2050,8301,Battery,Nice,0.0
643,2050,8301,Battery,Marseille,0.0
644,2050,8301,Battery,Alpin,0.0
645,2050,8301,Salt cavern,Nice,0.0
646,2050,8301,Salt cavern,Marseille,0.0
647,2050,8301,Salt cavern,Alpin,0.0
648,2050,3701,Battery,Nice,0.0
649,2050,3701,Battery,Marseille,0.0
650,2050,3701,Battery,Alpin,0.0
651,2050,3701,Salt cavern,Nice,0.0
652,2050,3701,Salt cavern,Marseille,0.0
653,2050,3701,Salt cavern,Alpin,0.0
654,2050,7801,Battery,Nice,0.0
655,2050,7801,Battery,Marseille,0.0
656,2050,7801,Battery,Alpin,0.0
657,2050,7801,Salt cavern,Nice,0.0
658,2050,7801,Salt cavern,Marseille,0.0
659,2050,7801,Salt cavern,Alpin,0.0
660,2050,3201,Battery,Nice,0.0
661,2050,3201,Battery,Marseille,0.0
662,2050,3201,Battery,Alpin,0.0
663,2050,3201,Salt cavern,Nice,0.0
664,2050,3201,Salt cavern,Marseille,0.0
665,2050,3201,Salt cavern,Alpin,0.0
666,2050,7301,Battery,Nice,0.0
667,2050,7301,Battery,Marseille,0.0
668,2050,7301,Battery,Alpin,0.0
669,2050,7301,Salt cavern,Nice,0.0
670,2050,7301,Salt cavern,Marseille,0.0
671,2050,7301,Salt cavern,Alpin,0.0
672,2050,2701,Battery,Nice,0.0
673,2050,2701,Battery,Marseille,0.0
674,2050,2701,Battery,Alpin,0.0
675,2050,2701,Salt cavern,Nice,0.0
676,2050,2701,Salt cavern,Marseille,0.0
677,2050,2701,Salt cavern,Alpin,0.0
678,2050,6801,Battery,Nice,0.0
679,2050,6801,Battery,Marseille,0.0
680,2050,6801,Battery,Alpin,0.0
681,2050,6801,Salt cavern,Nice,0.0
682,2050,6801,Salt cavern,Marseille,0.0
683,2050,6801,Salt cavern,Alpin,0.0
684,2050,2201,Battery,Nice,0.0
685,2050,2201,Battery,Marseille,0.0
686,2050,2201,Battery,Alpin,0.0
687,2050,2201,Salt cavern,Nice,0.0
688,2050,2201,Salt cavern,Marseille,0.0
689,2050,2201,Salt cavern,Alpin,0.0
690,2050,6301,Battery,Nice,0.0
691,2050,6301,Battery,Marseille,0.0
692,2050,6301,Battery,Alpin,0.0
693,2050,6301,Salt cavern,Nice,0.0
694,2050,6301,Salt cavern,Marseille,0.0
695,2050,6301,Salt cavern,Alpin,0.0
696,2050,1701,Battery,Nice,0.0
697,2050,1701,Battery,Marseille,0.0
698,2050,1701,Battery,Alpin,0.0
699,2050,1701,Salt cavern,Nice,0.0
700,2050,1701,Salt cavern,Marseille,0.0
701,2050,1701,Salt cavern,Alpin,0.0
702,2050,5801,Battery,Nice,0.0
703,2050,5801,Battery,Marseille,0.0
704,2050,5801,Battery,Alpin,0.0
705,2050,5801,Salt cavern,Nice,0.0
706,2050,5801,Salt cavern,Marseille,0.0
707,2050,5801,Salt cavern,Alpin,0.0
708,2050,1201,Battery,Nice,0.0
709,2050,1201,Battery,Marseille,0.0
710,2050,1201,Battery,Alpin,0.0
711,2050,1201,Salt cavern,Nice,0.0
712,2050,1201,Salt cavern,Marseille,0.0
713,2050,1201,Salt cavern,Alpin,0.0
714,2050,5301,Battery,Nice,0.0
715,2050,5301,Battery,Marseille,0.0
716,2050,5301,Battery,Alpin,0.0
717,2050,5301,Salt cavern,Nice,0.0
718,2050,5301,Salt cavern,Marseille,0.0
719,2050,5301,Salt cavern,Alpin,0.0
720,2050,701,Battery,Nice,0.0
721,2050,701,Battery,Marseille,0.0
722,2050,701,Battery,Alpin,0.0
723,2050,701,Salt cavern,Nice,0.0
724,2050,701,Salt cavern,Marseille,0.0
725,2050,701,Salt cavern,Alpin,0.0
726,2050,4801,Battery,Nice,0.0
727,2050,4801,Battery,Marseille,0.0
728,2050,4801,Battery,Alpin,0.0
729,2050,4801,Salt cavern,Nice,0.0
730,2050,4801,Salt cavern,Marseille,0.0
731,2050,4801,Salt cavern,Alpin,0.0
732,2050,201,Battery,Nice,0.0
733,2050,201,Battery,Marseille,0.0
734,2050,201,Battery,Alpin,0.0
735,2050,201,Salt cavern,Nice,0.0
736,2050,201,Salt cavern,Marseille,0.0
737,2050,201,Salt cavern,Alpin,0.0
738,2050,4301,Battery,Nice,0.0
739,2050,4301,Battery,Marseille,0.0
740,2050,4301,Battery,Alpin,0.0
741,2050,4301,Salt cavern,Nice,0.0
742,2050,4301,Salt cavern,Marseille,0.0
743,2050,4301,Salt cavern,Alpin,0.0
744,2050,8401,Battery,Nice,0.0
745,2050,8401,Battery,Marseille,0.0
746,2050,8401,Battery,Alpin,0.0
747,2050,8401,Salt cavern,Nice,0.0
748,2050,8401,Salt cavern,Marseille,0.0
749,2050,8401,Salt cavern,Alpin,0.0
750,2050,3801,Battery,Nice,0.0
751,2050,3801,Battery,Marseille,0.0
752,2050,3801,Battery,Alpin,0.0
753,2050,3801,Salt cavern,Nice,0.0
754,2050,3801,Salt cavern,Marseille,0.0
755,2050,3801,Salt cavern,Alpin,0.0
756,2050,7901,Battery,Nice,0.0
757,2050,7901,Battery,Marseille,0.0
758,2050,7901,Battery,Alpin,0.0
759,2050,7901,Salt cavern,Nice,0.0
760,2050,7901,Salt cavern,Marseille,0.0
761,2050,7901,Salt cavern,Alpin,0.0
762,2050,3301,Battery,Nice,0.0
763,2050,3301,Battery,Marseille,0.0
764,2050,3301,Battery,Alpin,0.0
765,2050,3301,Salt cavern,Nice,0.0
766,2050,3301,Salt cavern,Marseille,0.0
767,2050,3301,Salt cavern,Alpin,0.0
768,2050,7401,Battery,Nice,0.0
769,2050,7401,Battery,Marseille,0.0
770,2050,7401,Battery,Alpin,0.0
771,2050,7401,Salt cavern,Nice,0.0
772,2050,7401,Salt cavern,Marseille,0.0
773,2050,7401,Salt cavern,Alpin,0.0
774,2050,2801,Battery,Nice,0.0
775,2050,2801,Battery,Marseille,0.0
776,2050,2801,Battery,Alpin,0.0
777,2050,2801,Salt cavern,Nice,0.0
778,2050,2801,Salt cavern,Marseille,0.0
779,2050,2801,Salt cavern,Alpin,0.0
780,2050,6901,Battery,Nice,0.0
781,2050,6901,Battery,Marseille,0.0
782,2050,6901,Battery,Alpin,0.0
783,2050,6901,Salt cavern,Nice,0.0
784,2050,6901,Salt cavern,Marseille,0.0
785,2050,6901,Salt cavern,Alpin,0.0
786,2050,2301,Battery,Nice,0.0
787,2050,2301,Battery,Marseille,0.0
788,2050,2301,Battery,Alpin,0.0
789,2050,2301,Salt cavern,Nice,0.0
790,2050,2301,Salt cavern,Marseille,0.0
791,2050,2301,Salt cavern,Alpin,0.0
792,2050,6401,Battery,Nice,0.0
793,2050,6401,Battery,Marseille,0.0
794,2050,6401,Battery,Alpin,0.0
795,2050,6401,Salt cavern,Nice,0.0
796,2050,6401,Salt cavern,Marseille,0.0
797,2050,6401,Salt cavern,Alpin,0.0
798,2050,1801,Battery,Nice,0.0
799,2050,1801,Battery,Marseille,0.0
800,2050,1801,Battery,Alpin,0.0
801,2050,1801,Salt cavern,Nice,0.0
802,2050,1801,Salt cavern,Marseille,0.0
803,2050,1801,Salt cavern,Alpin,0.0
804,2050,5901,Battery,Nice,0.0
805,2050,5901,Battery,Marseille,0.0
806,2050,5901,Battery,Alpin,0.0
807,2050,5901,Salt cavern,Nice,0.0
808,2050,5901,Salt cavern,Marseille,0.0
809,2050,5901,Salt cavern,Alpin,0.0
810,2050,1301,Battery,Nice,0.0
811,2050,1301,Battery,Marseille,0.0
812,2050,1301,Battery,Alpin,0.0
813,2050,1301,Salt cavern,Nice,0.0
814,2050,1301,Salt cavern,Marseille,0.0
815,2050,1301,Salt cavern,Alpin,0.0
816,2050,5401,Battery,Nice,0.0
817,2050,5401,Battery,Marseille,0.0
818,2050,5401,Battery,Alpin,0.0
819,2050,5401,Salt cavern,Nice,0.0
820,2050,5401,Salt cavern,Marseille,0.0
821,2050,5401,Salt cavern,Alpin,0.0
822,2050,801,Battery,Nice,0.0
823,2050,801,Battery,Marseille,0.0
824,2050,801,Battery,Alpin,0.0
825,2050,801,Salt cavern,Nice,0.0
826,2050,801,Salt cavern,Marseille,0.0
827,2050,801,Salt cavern,Alpin,0.0
828,2050,4901,Battery,Nice,0.0
829,2050,4901,Battery,Marseille,0.0
830,2050,4901,Battery,Alpin,0.0
831,2050,4901,Salt cavern,Nice,0.0
832,2050,4901,Salt cavern,Marseille,0.0
833,2050,4901,Salt cavern,Alpin,0.0
834,2050,301,Battery,Nice,0.0
835,2050,301,Battery,Marseille,0.0
836,2050,301,Battery,Alpin,0.0
837,2050,301,Salt cavern,Nice,0.0
838,2050,301,Salt cavern,Marseille,0.0
839,2050,301,Salt cavern,Alpin,0.0
840,2050,4401,Battery,Nice,0.0
841,2050,4401,Battery,Marseille,0.0
842,2050,4401,Battery,Alpin,0.0
843,2050,4401,Salt cavern,Nice,0.0
844,2050,4401,Salt cavern,Marseille,0.0
845,2050,4401,Salt cavern,Alpin,0.0
846,2050,8501,Battery,Nice,0.0
847,2050,8501,Battery,Marseille,0.0
848,2050,8501,Battery,Alpin,0.0
849,2050,8501,Salt cavern,Nice,0.0
850,2050,8501,Salt cavern,Marseille,0.0
851,2050,8501,Salt cavern,Alpin,0.0
852,2050,3901,Battery,Nice,0.0
853,2050,3901,Battery,Marseille,0.0
854,2050,3901,Battery,Alpin,0.0
855,2050,3901,Salt cavern,Nice,0.0
856,2050,3901,Salt cavern,Marseille,0.0
857,2050,3901,Salt cavern,Alpin,0.0
858,2050,8001,Battery,Nice,0.0
859,2050,8001,Battery,Marseille,0.0
860,2050,8001,Battery,Alpin,0.0
861,2050,8001,Salt cavern,Nice,0.0
862,2050,8001,Salt cavern,Marseille,0.0
863,2050,8001,Salt cavern,Alpin,0.0
864,2050,3401,Battery,Nice,0.0
865,2050,3401,Battery,Marseille,0.0
866,2050,3401,Battery,Alpin,0.0
867,2050,3401,Salt cavern,Nice,0.0
868,2050,3401,Salt cavern,Marseille,0.0
869,2050,3401,Salt cavern,Alpin,0.0
870,2050,7501,Battery,Nice,0.0
871,2050,7501,Battery,Marseille,0.0
872,2050,7501,Battery,Alpin,0.0
873,2050,7501,Salt cavern,Nice,0.0
874,2050,7501,Salt cavern,Marseille,0.0
875,2050,7501,Salt cavern,Alpin,0.0
876,2050,2901,Battery,Nice,0.0
877,2050,2901,Battery,Marseille,0.0
878,2050,2901,Battery,Alpin,0.0
879,2050,2901,Salt cavern,Nice,0.0
880,2050,2901,Salt cavern,Marseille,0.0
881,2050,2901,Salt cavern,Alpin,0.0
882,2050,7001,Battery,Nice,0.0
883,2050,7001,Battery,Marseille,0.0
884,2050,7001,Battery,Alpin,0.0
885,2050,7001,Salt cavern,Nice,0.0
886,2050,7001,Salt cavern,Marseille,0.0
887,2050,7001,Salt cavern,Alpin,0.0
888,2050,2401,Battery,Nice,0.0
889,2050,2401,Battery,Marseille,0.0
890,2050,2401,Battery,Alpin,0.0
891,2050,2401,Salt cavern,Nice,0.0
892,2050,2401,Salt cavern,Marseille,0.0
893,2050,2401,Salt cavern,Alpin,0.0
894,2050,6501,Battery,Nice,0.0
895,2050,6501,Battery,Marseille,0.0
896,2050,6501,Battery,Alpin,0.0
897,2050,6501,Salt cavern,Nice,0.0
898,2050,6501,Salt cavern,Marseille,0.0
899,2050,6501,Salt cavern,Alpin,0.0
900,2050,1901,Battery,Nice,0.0
901,2050,1901,Battery,Marseille,0.0
902,2050,1901,Battery,Alpin,0.0
903,2050,1901,Salt cavern,Nice,0.0
904,2050,1901,Salt cavern,Marseille,0.0
905,2050,1901,Salt cavern,Alpin,0.0
906,2050,6001,Battery,Nice,0.0
907,2050,6001,Battery,Marseille,0.0
908,2050,6001,Battery,Alpin,0.0
909,2050,6001,Salt cavern,Nice,0.0
910,2050,6001,Salt cavern,Marseille,0.0
911,2050,6001,Salt cavern,Alpin,0.0
912,2050,1401,Battery,Nice,0.0
913,2050,1401,Battery,Marseille,0.0
914,2050,1401,Battery,Alpin,0.0
915,2050,1401,Salt cavern,Nice,0.0
916,2050,1401,Salt cavern,Marseille,0.0
917,2050,1401,Salt cavern,Alpin,0.0
918,2050,5501,Battery,Nice,0.0
919,2050,5501,Battery,Marseille,0.0
920,2050,5501,Battery,Alpin,0.0
921,2050,5501,Salt cavern,Nice,0.0
922,2050,5501,Salt cavern,Marseille,0.0
923,2050,5501,Salt cavern,Alpin,0.0
924,2050,901,Battery,Nice,0.0
925,2050,901,Battery,Marseille,0.0
926,2050,901,Battery,Alpin,0.0
927,2050,901,Salt cavern,Nice,0.0
928,2050,901,Salt cavern,Marseille,0.0
929,2050,901,Salt cavern,Alpin,0.0
930,2050,5001,Battery,Nice,0.0
931,2050,5001,Battery,Marseille,0.0
932,2050,5001,Battery,Alpin,0.0
933,2050,5001,Salt cavern,Nice,0.0
934,2050,5001,Salt cavern,Marseille,0.0
935,2050,5001,Salt cavern,Alpin,0.0
936,2050,401,Battery,Nice,0.0
937,2050,401,Battery,Marseille,0.0
938,2050,401,Battery,Alpin,0.0
939,2050,401,Salt cavern,Nice,0.0
940,2050,401,Salt cavern,Marseille,0.0
941,2050,401,Salt cavern,Alpin,0.0
942,2050,4501,Battery,Nice,0.0
943,2050,4501,Battery,Marseille,-6.462348535570529e-27
944,2050,4501,Battery,Alpin,1.0440574080600091e-27
945,2050,4501,Salt cavern,Nice,0.0
946,2050,4501,Salt cavern,Marseille,0.0
947,2050,4501,Salt cavern,Alpin,0.0
948,2050,8601,Battery,Nice,0.0
949,2050,8601,Battery,Marseille,0.0
950,2050,8601,Battery,Alpin,0.0
951,2050,8601,Salt cavern,Nice,0.0
952,2050,8601,Salt cavern,Marseille,0.0
953,2050,8601,Salt cavern,Alpin,0.0
954,2050,4001,Battery,Nice,0.0
955,2050,4001,Battery,Marseille,0.0
956,2050,4001,Battery,Alpin,0.0
957,2050,4001,Salt cavern,Nice,0.0
958,2050,4001,Salt cavern,Marseille,0.0
959,2050,4001,Salt cavern,Alpin,0.0
960,2050,8101,Battery,Nice,0.0
961,2050,8101,Battery,Marseille,0.0
962,2050,8101,Battery,Alpin,0.0
963,2050,8101,Salt cavern,Nice,0.0
964,2050,8101,Salt cavern,Marseille,0.0
965,2050,8101,Salt cavern,Alpin,0.0
966,2050,3501,Battery,Nice,0.0
967,2050,3501,Battery,Marseille,0.0
968,2050,3501,Battery,Alpin,0.0
969,2050,3501,Salt cavern,Nice,0.0
970,2050,3501,Salt cavern,Marseille,0.0
971,2050,3501,Salt cavern,Alpin,0.0
972,2050,7601,Battery,Nice,0.0
973,2050,7601,Battery,Marseille,0.0
974,2050,7601,Battery,Alpin,0.0
975,2050,7601,Salt cavern,Nice,0.0
976,2050,7601,Salt cavern,Marseille,0.0
977,2050,7601,Salt cavern,Alpin,0.0
978,2050,3001,Battery,Nice,0.0
979,2050,3001,Battery,Marseille,0.0
980,2050,3001,Battery,Alpin,0.0
981,2050,3001,Salt cavern,Nice,0.0
982,2050,3001,Salt cavern,Marseille,0.0
983,2050,3001,Salt cavern,Alpin,0.0
984,2050,7101,Battery,Nice,0.0
985,2050,7101,Battery,Marseille,0.0
986,2050,7101,Battery,Alpin,0.0
987,2050,7101,Salt cavern,Nice,0.0
988,2050,7101,Salt cavern,Marseille,0.0
989,2050,7101,Salt cavern,Alpin,0.0
990,2050,2501,Battery,Nice,0.0
991,2050,2501,Battery,Marseille,0.0
992,2050,2501,Battery,Alpin,0.0
993,2050,2501,Salt cavern,Nice,0.0
994,2050,2501,Salt cavern,Marseille,0.0
995,2050,2501,Salt cavern,Alpin,0.0
996,2050,6601,Battery,Nice,0.0
997,2050,6601,Battery,Marseille,0.0
998,2050,6601,Battery,Alpin,0.0
999,2050,6601,Salt cavern,Nice,0.0
1000,2050,6601,Salt cavern,Marseille,0.0
1001,2050,6601,Salt cavern,Alpin,0.0
1002,2050,2001,Battery,Nice,0.0
1003,2050,2001,Battery,Marseille,0.0
1004,2050,2001,Battery,Alpin,0.0
1005,2050,2001,Salt cavern,Nice,0.0
1006,2050,2001,Salt cavern,Marseille,0.0
1007,2050,2001,Salt cavern,Alpin,0.0
1008,2050,6101,Battery,Nice,0.0
1009,2050,6101,Battery,Marseille,0.0
1010,2050,6101,Battery,Alpin,0.0
1011,2050,6101,Salt cavern,Nice,0.0
1012,2050,6101,Salt cavern,Marseille,0.0
1013,2050,6101,Salt cavern,Alpin,0.0
1014,2050,1501,Battery,Nice,0.0
1015,2050,1501,Battery,Marseille,0.0
1016,2050,1501,Battery,Alpin,0.0
1017,2050,1501,Salt cavern,Nice,0.0
1018,2050,1501,Salt cavern,Marseille,0.0
1019,2050,1501,Salt cavern,Alpin,0.0
1020,2050,5601,Battery,Nice,0.0
1021,2050,5601,Battery,Marseille,0.0
1022,2050,5601,Battery,Alpin,0.0
1023,2050,5601,Salt cavern,Nice,0.0
1024,2050,5601,Salt cavern,Marseille,0.0
1025,2050,5601,Salt cavern,Alpin,0.0
1026,2050,1001,Battery,Nice,0.0
1027,2050,1001,Battery,Marseille,0.0
1028,2050,1001,Battery,Alpin,0.0
1029,2050,1001,Salt cavern,Nice,0.0
1030,2050,1001,Salt cavern,Marseille,0.0
1031,2050,1001,Salt cavern,Alpin,0.0
1032,2050,5101,Battery,Nice,0.0
1033,2050,5101,Battery,Marseille,0.0
1034,2050,5101,Battery,Alpin,0.0
1035,2050,5101,Salt cavern,Nice,0.0
1036,2050,5101,Salt cavern,Marseille,0.0
1037,2050,5101,Salt cavern,Alpin,0.0
1038,2050,501,Battery,Nice,0.0
1039,2050,501,Battery,Marseille,0.0
1040,2050,501,Battery,Alpin,0.0
1041,2050,501,Salt cavern,Nice,0.0
1042,2050,501,Salt cavern,Marseille,0.0
1043,2050,501,Salt cavern,Alpin,0.0
1044,2050,4601,Battery,Nice,0.0
1045,2050,4601,Battery,Marseille,0.0
1046,2050,4601,Battery,Alpin,0.0
1047,2050,4601,Salt cavern,Nice,0.0
1048,2050,4601,Salt cavern,Marseille,0.0
1049,2050,4601,Salt cavern,Alpin,0.0
1050,2050,8701,Battery,Nice,0.0
1051,2050,8701,Battery,Marseille,0.0
1052,2050,8701,Battery,Alpin,0.0
1053,2050,8701,Salt cavern,Nice,0.0
1054,2050,8701,Salt cavern,Marseille,0.0
1055,2050,8701,Salt cavern,Alpin,0.0
1056,2030,1,Battery,Nice,0.0
1057,2030,1,Battery,Marseille,0.0
1058,2030,1,Battery,Alpin,0.0
1059,2030,1,Salt cavern,Nice,0.0
1060,2030,1,Salt cavern,Marseille,0.0
1061,2030,1,Salt cavern,Alpin,0.0
1062,2030,4101,Battery,Nice,0.0
1063,2030,4101,Battery,Marseille,0.0
1064,2030,4101,Battery,Alpin,0.0
